season,player_id,firstName,lastName,timeOnIce,assists,goals,shots,penaltyMinutes
20022003,8466216,Adam,Mair,50317,11,6,83,146
20022003,8466225,Ivan,Novoseltsev,70339,17,10,115,30
20022003,8466240,Benjamin,Simon,5646,1,0,7,9
20022003,8466249,Magnus,Arvedson,85950,21,16,138,48
20022003,8466251,Jason,Chimera,42606,9,14,90,36
20022003,8466260,Kyle,Calder,82274,27,15,164,40
20022003,8466261,Jiri,Bicek,31160,6,5,63,25
20022003,8466266,Mike,York,81257,29,22,177,10
20022003,8466285,Brian,Campbell,72800,17,2,90,20
20022003,8466292,Todd,Fedoruk,24553,5,1,33,105
20022003,8466304,Ladislav,Nagy,83805,35,22,209,92
20022003,8466309,Mike,Mottau,2358,0,0,0,0
20022003,8466316,Antti,Laaksonen,78280,16,15,106,26
20022003,8466317,Cam,Severson,808,0,0,1,8
20022003,8466333,Andrew,Ference,42740,7,1,39,42
20022003,8466336,Kamil,Piros,3076,2,3,8,2
20022003,8466343,Mark,Smith,42056,11,4,68,64
20022003,8466345,Jonathan,Hedstrom,1883,0,0,3,0
20022003,8466349,Kent,McDonell,1561,0,0,4,0
20022003,8466353,Karel,Rachunek,75734,25,4,110,30
20022003,8466357,Wyatt,Smith,7881,0,1,8,0
20022003,8466371,John,Madden,87876,22,19,207,26
20022003,8466378,Martin,St. Louis,96027,37,33,201,32
20022003,8466381,Derrick,Walser,47261,13,4,86,34
20022003,8466392,Todd,White,86208,35,25,144,28
20022003,8466393,Pascal,Dupuis,84007,28,20,183,44
20022003,8466398,Tom,Kostopoulos,2185,1,0,6,0
20022003,8466437,Lubos,Bartecko,27769,9,7,54,8
20022003,8466443,Radoslav,Suchy,75904,8,1,48,18
20022003,8466971,Blake,Sloan,49787,8,2,56,28
20022003,8467055,Patrik,Stefan,71685,21,13,96,12
20022003,8467096,Dan,Boyle,111830,40,13,136,44
20022003,8467304,Andy,Sutton,57253,18,3,65,114
20022003,8467319,Darrel,Scoville,1741,0,0,1,4
20022003,8467325,Andre,Savage,7505,1,2,13,4
20022003,8467329,Vincent,Lecavalier,92595,45,33,274,39
20022003,8467330,David,Legwand,73876,31,17,167,34
20022003,8467331,Brad,Stuart,45122,10,4,63,46
20022003,8467332,Bryan,Allen,37242,3,5,43,73
20022003,8467333,Rico,Fata,44492,12,7,79,16
20022003,8467334,Manny,Malhotra,32543,7,3,62,40
20022003,8467335,Mark,Bell,69239,15,14,127,113
20022003,8467336,Mike,Rupp,18179,3,5,34,21
20022003,8467337,Jeff,Heerema,5315,0,3,16,2
20022003,8467338,Alex,Tanguay,87582,41,26,142,36
20022003,8467342,Eric,Chouinard,16172,4,4,45,8
20022003,8467343,Martin,Skoula,89695,21,4,93,68
20022003,8467344,Robyn,Regehr,103749,12,0,109,87
20022003,8467345,Mathieu,Biron,43122,8,1,52,14
20022003,8467346,Simon,Gagne,48016,18,9,115,16
20022003,8467347,Milan,Kraft,25912,5,7,50,10
20022003,8467348,Christian,Backman,2969,0,0,4,0
20022003,8467349,Jiri,Fischer,19254,5,1,19,16
20022003,8467350,Mike,Van Ryn,18076,3,0,21,8
20022003,8467351,Scott,Gomez,76846,42,13,205,48
20022003,8467352,Vitaly,Vishnevski,68026,6,2,65,76
20022003,8467353,Nik,Antropov,64780,29,16,102,124
20022003,8467354,Dmitri,Kalinin,84536,13,8,83,57
20022003,8467356,Ramzi,Abid,25663,8,10,59,32
20022003,8467357,Jonathan,Cheechoo,42427,7,9,94,39
20022003,8467358,Kyle,Rossiter,1827,0,0,0,0
20022003,8467359,Artem,Chubarov,53353,13,7,78,6
20022003,8467360,Stephen,Peat,6729,0,1,7,57
20022003,8467361,Blair,Betts,6238,3,1,16,0
20022003,8467363,Christian,Berglund,23217,5,4,50,20
20022003,8467365,John,Erskine,10317,0,2,12,29
20022003,8467369,Ossi,Vaananen,77391,7,2,49,82
20022003,8467370,Mike,Fisher,70972,20,18,142,54
20022003,8467371,Mike,Ribeiro,34698,12,5,57,6
20022003,8467372,Justin,Papineau,11706,3,3,23,4
20022003,8467373,Norman,Milley,5124,2,0,8,6
20022003,8467374,Jonathan,Girard,91238,16,6,123,21
20022003,8467376,Jaroslav,Kristek,4182,0,0,4,4
20022003,8467378,Bobby,Allen,173,0,0,0,0
20022003,8467379,Steve,Moore,2143,0,0,0,0
20022003,8467386,Denis,Arkhipov,71787,24,11,148,32
20022003,8467387,Joe,DiPenta,2842,1,1,2,0
20022003,8467388,Paul,Manning,6258,0,0,4,2
20022003,8467389,Brad,Richards,94555,57,17,277,24
20022003,8467392,Alex,Henry,9574,0,0,8,80
20022003,8467393,Jarkko,Ruutu,19385,2,2,36,66
20022003,8467396,Erik,Cole,53962,13,14,125,72
20022003,8467400,Francois,Beauchemin,1031,0,0,1,0
20022003,8467407,Brian,Gionta,51494,13,12,129,23
20022003,8467408,Matt,Walker,10696,1,0,13,38
20022003,8467412,Alexei,Ponikarovsky,8365,3,0,13,11
20022003,8467416,Josef,Vasicek,53544,10,10,87,33
20022003,8467417,Eric,Beaudoin,8876,1,0,11,25
20022003,8467418,Tommy,Vestlund,1167,0,0,0,0
20022003,8467421,Mikko,Jokela,309,0,0,3,0
20022003,8467422,Rob,Davison,16102,2,1,15,22
20022003,8467423,Shawn,Horcoff,63155,21,12,98,55
20022003,8467425,Petr,Schastlivy,26428,10,9,68,4
20022003,8467427,Kip,Brennan,5554,0,0,6,57
20022003,8467438,Miroslav,Zalesak,5678,2,1,8,0
20022003,8467439,Jaroslav,Spacek,120448,36,9,166,70
20022003,8467440,Mike,Siklenka,266,0,0,1,0
20022003,8467450,Tomas,Kloucek,1754,0,0,1,2
20022003,8467461,Ryan,Flinn,6228,0,1,13,28
20022003,8467463,Mikael,Samuelsson,72634,14,10,154,40
20022003,8467466,Trent,Hunter,5863,4,0,19,4
20022003,8467475,Jesse,Fibiger,5836,0,0,2,2
20022003,8467483,Tyler,Arnason,71376,20,19,178,20
20022003,8467491,Rickard,Wallin,1855,0,1,1,0
20022003,8467493,Chris,Neil,31263,4,6,62,147
20022003,8467496,Andrei,Markov,110387,24,13,159,34
20022003,8467499,Tomas,Zizka,9237,3,0,12,4
20022003,8467502,Ales,Kotalik,62221,14,21,138,30
20022003,8467514,Pavel,Datsyuk,59362,39,12,82,16
20022003,8467516,Niko,Kapanen,72089,29,5,80,44
20022003,8467519,Karlis,Skrastins,99813,10,3,86,44
20022003,8467535,Jaroslav,Svoboda,41917,11,3,63,32
20022003,8467540,Jim,Fahey,47293,19,1,66,33
20022003,8467553,Michael,Farrell,673,0,0,2,2
20022003,8467558,Bruno,St. Jacques,24957,5,2,19,14
20022003,8467580,Mark,Eaton,47270,7,2,52,22
20022003,8467658,Daniel,Snyder,23540,4,10,41,34
20022003,8467682,Brad,Chartrand,45531,6,8,64,33
20022003,8467731,Curtis,Murphy,536,0,0,0,0
20022003,8467732,Kirby,Law,201,0,0,0,2
20022003,8467831,Jeff,Halpern,85713,21,13,126,88
20022003,8467844,Jason,Blake,85733,30,25,253,58
20022003,8467856,Brian,Rafalski,109711,37,3,178,14
20022003,8467857,Jason,Krog,55409,15,10,92,12
20022003,8467875,Daniel,Sedin,58951,17,14,134,34
20022003,8467876,Henrik,Sedin,65355,31,8,81,38
20022003,8467877,Pavel,Brendl,33250,8,5,94,6
20022003,8467878,Tim,Connolly,76766,13,12,159,32
20022003,8467880,Kris,Beech,7613,1,0,6,6
20022003,8467881,Taylor,Pyatt,65961,14,14,110,38
20022003,8467882,Jamie,Lundmark,39799,11,8,78,16
20022003,8467883,Branislav,Mezei,12125,0,2,10,10
20022003,8467884,Oleg,Saprykin,37095,15,8,116,46
20022003,8467885,Denis,Shvidki,19642,2,4,29,12
20022003,8467886,Jani,Rita,6866,1,3,18,0
20022003,8467887,Jeff,Jillson,21459,6,0,22,9
20022003,8467889,David,Tanabe,74247,10,3,104,24
20022003,8467890,Barret,Jackman,98640,16,3,66,190
20022003,8467891,Konstantin,Koltsov,1572,0,0,4,0
20022003,8467892,Kirill,Safronov,28875,2,2,21,14
20022003,8467896,Steve,McCarthy,56118,4,1,55,23
20022003,8467899,Martin,Havlat,66125,35,24,179,30
20022003,8467902,Michal,Sivek,29825,3,3,45,14
20022003,8467904,Charlie,Stephens,639,0,0,1,0
20022003,8467907,Ross,Lupaschuk,2940,0,0,3,4
20022003,8467908,Milan,Bartovic,1777,0,1,5,0
20022003,8467909,Alexei,Semenov,54342,6,1,33,58
20022003,8467915,Mike,Commodore,4168,1,0,5,19
20022003,8467917,Jordan,Leopold,71683,10,4,78,12
20022003,8467918,Martin,Grenier,1113,0,0,0,0
20022003,8467920,Sheldon,Keefe,22743,5,2,51,24
20022003,8467925,Adam,Hall,67038,12,16,146,31
20022003,8467928,Doug,Janik,2774,0,0,1,2
20022003,8467937,Michael,Zigomanis,11077,1,2,19,0
20022003,8467941,Zdenek,Blatny,2525,0,0,2,0
20022003,8467943,Niklas,Hagman,64855,15,8,132,20
20022003,8467944,Jason,Jaspers,873,0,0,0,0
20022003,8467949,Frantisek,Kaberle,104024,19,7,105,32
20022003,8467951,Mattias,Weinhandl,39112,17,6,66,10
20022003,8467956,Niclas,Havelid,110663,22,11,169,30
20022003,8467961,Jimmie,Olvestad,23227,3,0,30,16
20022003,8467962,Kyle,Wanvig,3881,0,1,5,13
20022003,8467964,Mike,Comrie,73910,31,20,170,90
20022003,8467966,Branko,Radivojevic,63066,15,12,109,63
20022003,8467974,Juraj,Kolnik,6330,1,0,14,0
20022003,8468003,Justin,Mapletoft,8104,2,2,12,2
20022003,8468028,Niko,Dimitrakos,17961,7,6,34,8
20022003,8468047,Damian,Surma,435,0,1,1,0
20022003,8468055,Fedor,Fedorov,3847,1,0,2,4
20022003,8468056,Riku,Hahl,27838,4,3,61,12
20022003,8468064,Martin,Erat,20713,7,1,39,14
20022003,8468083,Henrik,Zetterberg,77313,22,22,135,8
20022003,8468085,Radim,Vrbata,66501,19,16,215,18
20022003,8468090,Garnet,Exelby,16257,2,0,9,41
20022003,8468101,Radek,Martinek,68299,11,2,67,26
20022003,8468105,Alexander,Khavanov,106666,25,8,90,48
20022003,8468120,Mikko,Eloranta,57734,12,5,96,56
20022003,8468121,Darren,Haydar,1068,0,0,1,0
20022003,8468130,Hannes,Hyvonen,21680,5,4,48,22
20022003,8468150,Lynn,Loyns,8934,0,3,12,19
20022003,8468161,Brandon,Reid,4112,3,2,15,0
20022003,8468162,Jerred,Smithson,11649,2,0,9,21
20022003,8468172,Ruslan,Fedotenko,71846,13,19,114,44
20022003,8468213,Jim,Vandermeer,19734,1,2,22,27
20022003,8468224,Sean,Avery,26469,9,6,59,153
20022003,8468252,Eric,Godard,5170,0,0,6,48
20022003,8468427,Brian,Pothier,12924,4,2,23,6
20022003,8468432,Steve,Reinprecht,80248,33,18,146,18
20022003,8468434,Andy,McDonald,51090,11,10,92,14
20022003,8468438,Billy,Tibbetts,6579,0,0,6,12
20022003,8468443,Jean-Pierre,Vigier,11015,0,0,21,4
20022003,8468444,Brad,Tapper,27413,4,10,68,23
20022003,8468449,Greg,Classen,4819,0,0,2,4
20022003,8468463,Mathieu,Darche,417,0,0,0,0
20022003,8468468,Blake,Bellefeuille,1262,0,0,0,0
20022003,8468478,Mike,Weaver,44713,5,0,21,20
20022003,8468482,Dany,Heatley,101409,48,41,252,58
20022003,8468483,Marian,Gaborik,84588,35,30,280,46
20022003,8468484,Rostislav,Klesla,81010,14,2,89,71
20022003,8468485,Raffi,Torres,7824,5,0,12,10
20022003,8468486,Scott,Hartnell,75234,22,12,221,101
20022003,8468488,Nikita,Alexeev,25010,2,4,52,8
20022003,8468492,Alexei,Smirnov,23317,2,3,46,18
20022003,8468493,Ron,Hainsey,15642,0,0,12,2
20022003,8468494,Vaclav,Nedorost,26418,5,4,35,20
20022003,8468496,Marcel,Hossa,28506,7,6,51,14
20022003,8468498,Brooks,Orpik,6592,0,0,2,2
20022003,8468499,Krys,Kolanos,1692,0,0,8,0
20022003,8468500,Alex,Frolov,68179,17,14,141,34
20022003,8468501,Anton,Volchenkov,53010,13,3,75,40
20022003,8468505,Steve,Ott,13687,4,3,25,31
20022003,8468506,Brian,Sutherby,42042,9,2,38,93
20022003,8468507,Martin,Samuelsson,5618,1,0,3,2
20022003,8468508,Justin,Williams,39254,16,8,105,22
20022003,8468510,Jeff,Taffe,13883,1,3,18,4
20022003,8468512,Tomas,Kurka,12582,2,3,22,2
20022003,8468513,Nick,Schultz,83125,7,3,70,23
20022003,8468517,Andy,Hilbert,9656,3,0,22,7
20022003,8468520,Kurtis,Foster,1331,0,0,1,0
20022003,8468523,Matt,Pettinger,210,0,0,0,0
20022003,8468526,Jarret,Stoll,1856,1,0,5,0
20022003,8468527,Jared,Aulin,10122,2,2,21,0
20022003,8468531,Kris,Vernarsky,8613,0,1,18,2
20022003,8468534,Andreas,Lilja,83919,11,4,72,70
20022003,8468539,Ivan,Huml,31393,11,6,75,30
20022003,8468554,Igor,Radulov,6343,0,5,14,4
20022003,8468560,Ryan,Bayda,25873,10,4,49,16
20022003,8468568,Kurt,Sauer,89025,2,1,50,74
20022003,8468577,Niclas,Wallin,73523,8,2,69,71
20022003,8468598,Lubomir,Visnovsky,66143,16,8,85,28
20022003,8468615,Michael,Danton,9156,0,2,18,35
20022003,8468654,Jarno,Kultanen,1231,0,0,3,0
20022003,8468660,Darcy,Hordichuk,8922,0,0,7,97
20022003,8468700,Paul,Gaustad,348,0,0,0,0
20022003,8468707,Guillaume,Lefebvre,18853,4,2,19,4
20022003,8468712,Lubomir,Sekeras,67944,9,2,50,30
20022003,8468717,Zdenek,Kutlak,1263,0,1,1,0
20022003,8468726,Chad,Wiseman,2235,0,0,1,4
20022003,8468738,Sean,McMorrow,87,0,0,0,0
20022003,8468747,Tomi,Pettinen,1387,0,0,0,0
20022003,8468750,Micki,Dupont,16075,2,1,27,4
20022003,8468766,Andrej,Nedorost,6662,1,0,10,4
20022003,8468770,Simon,Gamache,1514,0,0,3,2
20022003,8468789,Jason,Williams,10280,3,3,20,2
20022003,8468927,Steve,Montador,45559,1,1,64,114
20022003,8469442,Duvie,Westcott,43706,7,0,27,77
20022003,8469454,Ilya,Kovalchuk,94500,29,38,257,57
20022003,8469455,Jason,Spezza,25082,14,7,65,8
20022003,8469456,Alexander,Svitov,32935,4,4,69,58
20022003,8469457,Stephen,Weiss,66016,15,6,87,17
20022003,8469458,Stanislav,Chistov,64394,18,12,114,54
20022003,8469460,Mike,Komisarek,21032,1,0,26,28
20022003,8469466,Ales,Hemsky,42732,24,6,50,14
20022003,8469467,Chuck,Kobasew,16295,2,4,29,8
20022003,8469470,Carlo,Colaiacovo,1645,1,0,1,0
20022003,8469472,Shaone,Morrisonn,5904,0,0,4,8
20022003,8469491,Karel,Pilar,18858,4,3,22,12
20022003,8469500,Michael,Cammalleri,23668,3,5,40,22
20022003,8469502,Jaroslav,Bednar,55736,22,5,95,18
20022003,8469515,Tomas,Malec,26693,2,0,30,43
20022003,8469542,Stephane,Veilleux,27681,2,3,52,23
20022003,8469544,Patrick,Sharp,1076,0,0,3,2
20022003,8469568,Tomas,Surovy,22330,7,4,47,10
20022003,8469610,Andreas,Salomonsson,16945,4,1,20,14
20022003,8469619,Dennis,Seidenberg,58587,9,4,123,20
20022003,8469656,Jason,King,5415,2,0,12,0
20022003,8469691,Kari,Haakana,6178,0,0,2,4
20022003,8469696,Petr,Cajanek,48739,29,9,90,20
20022003,8469701,Dmitri,Bykov,78232,10,2,58,43
20022003,8469710,Ivan,Majesky,102782,8,4,52,92
20022003,8469715,Ales,Pisa,39754,3,1,37,24
20022003,8469728,Toni,Dahlman,4436,0,1,5,0
20022003,8469759,Vernon,Fiddler,11022,2,4,20,14
20022003,8469765,Marc-Andre,Bergeron,4952,1,1,5,9
20022003,8469997,Mark,Hartigan,14985,2,5,25,6
20022003,8470030,Lasse,Pirjeta,35100,10,11,80,12
20022003,8470041,Rick,Nash,61929,22,17,154,78
20022003,8470105,Scottie,Upshall,4178,0,1,6,0
20022003,8470151,Jay,Bouwmeester,99135,12,4,110,14
20022003,8470153,Pierre-Marc,Bouchard,39813,13,7,53,18
20022003,8470162,Matt,Stajan,660,0,1,1,0
20022003,8470192,Steve,Eminger,10332,2,0,6,24
20022003,8470239,Radoslav,Hecl,8412,0,0,3,2
20022003,8470303,Tom,Koivisto,22088,4,2,26,10
20022003,8470549,Peter,Sejna,922,0,1,3,0
20032004,8444919,Tommy,Albelin,38864,3,1,27,4
20032004,8445000,Dave,Andreychuk,84166,18,21,165,42
20032004,8445176,Donald,Audette,45529,12,9,107,38
20032004,8445266,Murray,Baron,92301,5,1,57,61
20032004,8445413,Drake,Berehowsky,68617,18,6,70,67
20032004,8445428,Marc,Bergevin,58658,10,1,30,29
20032004,8445550,Rob,Blake,108297,33,13,242,61
20032004,8445575,Peter,Bondra,85989,23,26,188,38
20032004,8445733,Kelly,Buchberger,44117,3,1,34,109
20032004,8445735,Rod,Brind'Amour,100098,26,12,141,28
20032004,8445739,Patrice,Brisebois,90881,27,4,96,22
20032004,8446003,Andrew,Cassels,67135,20,6,91,26
20032004,8446053,Chris,Chelios,87207,19,2,113,59
20032004,8446167,Shayne,Corson,13786,5,5,21,29
20032004,8446303,Vincent,Damphousse,84343,29,12,156,66
20032004,8446407,Eric,Desjardins,64751,11,1,92,28
20032004,8446408,Rob,DiMaio,53713,15,9,76,52
20032004,8446454,Tie,Domi,53731,13,7,84,208
20032004,8446485,Kris,Draper,70195,16,24,147,31
20032004,8446788,Sergei,Fedorov,101183,34,31,268,42
20032004,8446826,Jeff,Finley,53127,1,0,24,34
20032004,8446830,Tom,Fitzgerald,51261,10,7,81,52
20032004,8446951,Ron,Francis,75955,27,13,91,14
20032004,8447091,Martin,Gelinas,67607,18,17,139,70
20032004,8447958,Bobby,Holik,91318,31,25,225,96
20032004,8448091,Brett,Hull,82127,43,25,200,12
20032004,8448092,Jody,Hull,171,0,0,0,0
20032004,8448208,Jaromir,Jagr,96794,43,31,257,38
20032004,8448287,Calle,Johansson,8382,6,0,8,0
20032004,8448415,Mike,Keane,42944,9,8,41,20
20032004,8448622,John,LeClair,72439,32,23,182,51
20032004,8448669,Igor,Larionov,35550,10,1,25,20
20032004,8448674,Claude,Lapointe,27879,3,5,26,32
20032004,8448769,Brian,Leetch,113564,36,15,206,34
20032004,8448782,Mario,Lemieux,13442,8,1,21,6
20032004,8448797,Curtis,Leschyshyn,46709,4,1,30,16
20032004,8448825,Trevor,Linden,80139,22,14,97,26
20032004,8448834,Dave,Lowry,9955,1,1,9,11
20032004,8448960,Al,MacInnis,4498,2,0,9,6
20032004,8449137,Bryan,Marchment,68506,3,1,56,106
20032004,8449477,Jim,McKenzie,22842,3,1,10,88
20032004,8449545,Scott,Mellanby,63148,17,14,103,76
20032004,8449573,Mark,Messier,75170,25,18,104,42
20032004,8449607,Kevin,Miller,1765,2,0,2,0
20032004,8449633,Kip,Miller,55666,22,9,74,8
20032004,8449645,Mike,Modano,93267,30,14,152,46
20032004,8449654,Alexander,Mogilny,41020,22,8,92,12
20032004,8449807,Petr,Nedved,90990,27,19,190,46
20032004,8449893,Joe,Nieuwendyk,60038,28,22,131,26
20032004,8449895,Owen,Nolan,69986,29,19,154,110
20032004,8449924,Teppo,Numminen,80582,14,3,83,18
20032004,8449951,Adam,Oates,52210,16,2,32,8
20032004,8449957,Lyle,Odelein,92928,12,4,67,88
20032004,8450223,James,Patrick,62623,7,4,44,12
20032004,8450550,Keith,Primeau,53804,15,7,86,80
20032004,8450620,Stephane,Quintal,90376,5,3,86,82
20032004,8450678,Rob,Ray,1677,0,1,3,14
20032004,8450725,Mark,Recchi,84597,49,26,167,47
20032004,8450767,Robert,Reichel,64192,19,11,100,30
20032004,8450817,Mike,Ricci,61131,19,7,48,40
20032004,8450824,Luke,Richardson,77252,5,1,34,48
20032004,8450900,Gary,Roberts,75817,20,28,124,84
20032004,8450941,Luc,Robitaille,80042,29,22,221,56
20032004,8450978,Jeremy,Roenick,65552,28,19,128,62
20032004,8451005,Cliff,Ronning,28640,15,9,55,2
20032004,8451059,Darren,Rumble,2662,0,0,5,2
20032004,8451101,Joe,Sakic,98480,54,33,253,42
20032004,8451224,Mathieu,Schneider,114611,32,14,165,56
20032004,8451302,Brendan,Shanahan,88953,28,25,280,117
20032004,8451359,Mike,Sillinger,74628,11,13,106,68
20032004,8451715,Scott,Stevens,54775,9,3,68,22
20032004,8451774,Mats,Sundin,96568,44,31,226,52
20032004,8451819,Don,Sweeney,60067,11,0,39,18
20032004,8451898,Steve,Thomas,33207,12,10,79,23
20032004,8451972,Scott,Thornton,66981,14,13,127,84
20032004,8451991,Pierre,Turgeon,64863,25,15,104,20
20032004,8452147,Shaun,Van Allen,49857,10,2,41,80
20032004,8452285,Wes,Walz,55731,13,12,70,32
20032004,8452353,Eric,Weinrich,103402,15,4,83,46
20032004,8452371,Glen,Wesley,94889,6,0,82,32
20032004,8452569,Scott,Young,46892,8,8,134,14
20032004,8452578,Steve,Yzerman,76651,32,17,133,46
20032004,8455429,Tony,Amonte,73132,33,20,173,38
20032004,8455521,Stu,Barnes,83535,18,11,135,18
20032004,8455653,Brad,Bombardir,82821,2,1,47,25
20032004,8455666,Bob,Boughner,47011,5,0,34,88
20032004,8455763,Dan,Bylsma,4664,0,0,6,0
20032004,8455805,Keith,Carney,89877,5,2,58,42
20032004,8455919,Craig,Conroy,72620,39,8,112,44
20032004,8455984,Jim,Cummins,18931,2,1,25,143
20032004,8456087,Ted,Donato,35050,5,6,35,18
20032004,8456100,Jim,Dowd,57923,22,7,54,44
20032004,8456106,Dallas,Drake,80372,22,13,121,65
20032004,8456149,Karl,Dykhuis,7042,0,0,6,2
20032004,8456156,Mike,Eastwood,69614,15,4,55,40
20032004,8456283,Adam,Foote,105347,22,8,105,87
20032004,8456361,Ken,Gernander,795,0,0,0,2
20032004,8456430,Travis,Green,58677,5,11,104,67
20032004,8456455,John,Gruden,8778,0,1,7,6
20032004,8456464,Bill,Guerin,91986,35,34,263,109
20032004,8456531,Derian,Hatcher,16728,4,0,18,8
20032004,8456547,Bret,Hedican,109754,17,7,112,64
20032004,8456567,Darby,Hendrickson,27351,3,2,35,12
20032004,8456595,Sean,Hill,121945,26,13,228,84
20032004,8456729,Craig,Johnson,48116,9,2,77,28
20032004,8456734,Greg,Johnson,86745,18,14,100,33
20032004,8456760,Joe,Juneau,66323,10,5,76,20
20032004,8456793,Alexander,Karpovtsev,30653,8,0,34,18
20032004,8456849,Trent,Klatt,79949,26,17,160,46
20032004,8456850,Ken,Klee,87674,25,4,85,36
20032004,8456852,Jon,Klemm,80005,5,2,71,44
20032004,8456857,Espen,Knutsen,12989,4,0,11,2
20032004,8456887,Vyacheslav,Kozlov,92756,32,20,191,74
20032004,8456966,Robert,Lang,88155,49,30,163,24
20032004,8457063,Nicklas,Lidstrom,134402,28,10,194,18
20032004,8457191,Vladimir,Malakhov,74163,16,3,95,55
20032004,8457222,Jason,Marshall,22760,6,1,30,26
20032004,8457261,Brad,May,37502,6,5,75,137
20032004,8457297,Shawn,McEachern,98678,38,17,175,70
20032004,8457384,Aaron,Miller,39899,2,1,26,32
20032004,8457403,Jaroslav,Modry,115654,27,5,196,44
20032004,8457421,Ian,Moran,39375,4,1,54,28
20032004,8457646,Scott,Pellerin,1690,0,0,1,2
20032004,8457783,Todd,Reirden,6452,2,0,9,4
20032004,8457785,Mikael,Renberg,45962,13,11,86,46
20032004,8457921,Geoff,Sanderson,77208,20,16,227,38
20032004,8457981,Teemu,Selanne,75653,16,16,182,32
20032004,8458031,Chris,Simon,59503,11,17,147,250
20032004,8458036,Reid,Simpson,572,0,0,2,17
20032004,8458048,John,Slaney,3273,2,0,0,0
20032004,8458052,Jiri,Slegr,55067,20,6,98,35
20032004,8458069,Bryan,Smolinski,79084,27,19,179,49
20032004,8458125,Turner,Stevenson,46479,13,14,76,76
20032004,8458172,Darryl,Sydor,99895,19,3,122,32
20032004,8458179,Chris,Tamer,40966,5,2,40,55
20032004,8458185,Chris,Taylor,32954,6,6,50,22
20032004,8458192,Tim,Taylor,63433,15,7,95,25
20032004,8458202,Chris,Therien,74245,9,1,68,52
20032004,8458229,Keith,Tkachuk,88428,38,33,233,83
20032004,8458361,Doug,Weight,90867,50,14,197,37
20032004,8458385,Peter,White,1155,0,0,2,2
20032004,8458454,Jason,Woolley,50750,15,4,58,26
20032004,8458468,Jason,York,85555,13,2,80,64
20032004,8458477,Rob,Zamuner,33250,5,4,49,16
20032004,8458487,Alexei,Zhamnov,49240,25,11,96,28
20032004,8458494,Sergei,Zubov,119378,35,7,154,20
20032004,8458515,Eric,Lindros,37403,22,10,83,60
20032004,8458517,Scott,Niedermayer,126027,40,14,165,44
20032004,8458518,Scott,Lachance,87678,4,0,35,44
20032004,8458519,Aaron,Ward,52522,5,3,51,37
20032004,8458520,Peter,Forsberg,44946,37,18,85,30
20032004,8458522,Richard,Matvichuk,98264,20,1,85,36
20032004,8458524,Martin,Lapointe,66777,10,15,135,67
20032004,8458525,Brian,Rolston,96561,29,19,257,40
20032004,8458526,Tyler,Wright,59456,9,9,109,63
20032004,8458527,Philippe,Boucher,94103,16,8,134,64
20032004,8458529,Alex,Kovalev,88918,31,14,207,66
20032004,8458530,Markus,Naslund,90713,49,35,296,58
20032004,8458532,Glen,Murray,101768,28,32,260,56
20032004,8458534,Martin,Rucinsky,92870,31,14,206,72
20032004,8458536,Dean,McAmmond,64798,13,17,101,18
20032004,8458537,Ray,Whitney,65217,29,14,119,22
20032004,8458540,Ziggy,Palffy,45212,25,16,109,12
20032004,8458541,Steve,Staios,113405,22,6,153,86
20032004,8458543,Jassen,Cullimore,90195,5,2,78,58
20032004,8458544,Sandis,Ozolinsh,43088,11,5,58,24
20032004,8458546,Jamie,Pushor,11056,0,0,10,2
20032004,8458554,Jozef,Stumpel,72089,29,8,78,16
20032004,8458557,Craig,Darby,851,0,0,0,0
20032004,8458561,Yanic,Perreault,57023,15,16,114,40
20032004,8458565,Sean,Pronger,1852,1,0,6,4
20032004,8458566,Sandy,McCarthy,21910,1,4,38,30
20032004,8458572,Steve,Konowalchuk,88881,21,19,152,70
20032004,8458573,Michael,Nylander,16830,13,1,30,22
20032004,8458590,Mike,Knuble,92419,25,21,192,32
20032004,8458595,Alexei,Zhitnik,102075,24,4,134,102
20032004,8458600,Aris,Brimanis,9382,0,0,3,4
